,sample_id,genomics,event_id,collecting method,plant_interaction,stage,sex,collection,location,notes_specimen,Quantity,higher_taxon,taxon_level,species,subspecies,det_insect,det_day_insect,det_month_insect,det_year_insect,preservation,vial_size,genomics_id,make_label,day_start,month_start,year_start,day_end,month_end,year_end,waypoint,lat,lon,alt,municipality,state,country,locality,primary collector,other_collectors,plant_id,notes_event,pop_id_thesis,herbarium_deposited,tissue_sample_location,vegetation,soil,leaf_color,spathe_color,flower_color,height_and_habitus,flowering_phases,plant_family,plant_subfamily,plant_genus,plant_species,plant_authority,det_host_plant,det_day_host_plant,det_month_host_plant,det_year_host_plant,notes
300,14132Z03X003,BdM1772,14132,bagging flowers,in open male flowers (partially enclosed by spathe),adult,,MZSP,MCZ,,1,Celetes,genus,decolor,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1772,,12.0,11.0,2014.0,,,,74,-11.62958303,-41.15293812,1070.785889,Morro do Chapéu,BA,Brazil,À beira da estrada BA-144,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 269,,P6,,MCZ,Em meio a plantação de café,,,,,,"open male flowers (partially enclosed by spathe), fruits",Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
301,14132Z03X004,BdM1773,14132,bagging flowers,in open male flowers (partially enclosed by spathe),adult,,MZSP,MCZ,,1,Celetes,genus,decolor,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1773,,12.0,11.0,2014.0,,,,74,-11.62958303,-41.15293812,1070.785889,Morro do Chapéu,BA,Brazil,À beira da estrada BA-144,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 269,,P6,,MCZ,Em meio a plantação de café,,,,,,"open male flowers (partially enclosed by spathe), fruits",Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
302,13045Z04X008,BdM1774,13045,bagging flowers,in late male flowers,adult,,MZSP,MCZ,,1,Celetes,genus,decolor,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1774,,17.0,11.0,2013.0,,,,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,,P7,,MCZ,Em cultivo em sítio,,,,,,late male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
303,13045Z04X007,BdM1775,13045,bagging flowers,in late male flowers,adult,,MZSP,MCZ,,1,Celetes,genus,impar,,B. A. S. Medeiros,,,2015.0,extracted/pinned,,BdM1775,,17.0,11.0,2013.0,,,,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,,P7,,MCZ,Em cultivo em sítio,,,,,,late male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
304,13084Z08X002,BdM1776,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Celetes,genus,impar,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1776,,6.0,12.0,2013.0,,,,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,,P9,,MCZ,"Em pasto, próximo a caatinga",,Folhas verde-acinzentadas,,flores amarelas,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
305,13084Z08X003,BdM1777,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Celetes,genus,impar,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1777,,6.0,12.0,2013.0,,,,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,,P9,,MCZ,"Em pasto, próximo a caatinga",,Folhas verde-acinzentadas,,flores amarelas,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
306,14033Z04X003,BdM1779,14033,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Dialomia,genus,sp_1,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1779,,3.0,11.0,2014.0,,,,21,-16.14953949,-40.2150376,178.4490967,Jacinto,MG,Brazil,À beira da estrada BR-367,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 172,,P2,,MCZ,caatinga,argiloso,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
307,14145Z04X001,BdM1780,14145,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Dialomia,genus,sp_1,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1780,,13.0,11.0,2014.0,,,,84,-12.45441754,-40.54898361,418.0559082,Itaberaba,BA,Brazil,"estrada de fazenda Canabrava, saindo da BA-130",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 282,,P5,,,caatinga,arenoso,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
308,14069Z01X002,BdM1781,14069,bagging flowers,in open male flowers,adult,,MZSP,MCZ,,1,Dialomia,genus,sp_1,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1781,,6.0,11.0,2014.0,,,,41,-12.13036269,-38.48599222,160.9051514,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 207,,P13,,,caatinga,,,,,,"open male flowers, recently fertilizaed female flowers",Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
309,14069Z01X003,BdM1782,14069,bagging flowers,in open male flowers,adult,,MZSP,MCZ,,1,Dialomia,genus,sp_1,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1782,,6.0,11.0,2014.0,,,,41,-12.13036269,-38.48599222,160.9051514,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 207,,P13,,,caatinga,,,,,,"open male flowers, recently fertilizaed female flowers",Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
310,14131Z05X003,BdM1783,14131,bagging flowers,in open male flowers,adult,,MZSP,MCZ,,1,Dialomia,genus,sp_1,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1783,,12.0,11.0,2014.0,,,,73,-11.62928338,-41.15337725,1079.918701,Morro do Chapéu,BA,Brazil,À beira da estrada BA-144,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 268,,P6,,MCZ,Em meio a plantação de café,,,,,,"open male flowers, fruits",Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
311,14131Z05X002,BdM1784,14131,bagging flowers,in open male flowers,adult,,MZSP,MCZ,,1,Dialomia,genus,sp_1,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1784,,12.0,11.0,2014.0,,,,73,-11.62928338,-41.15337725,1079.918701,Morro do Chapéu,BA,Brazil,À beira da estrada BA-144,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 268,,P6,,MCZ,Em meio a plantação de café,,,,,,"open male flowers, fruits",Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
312,14095Z04X005,BdM1787,14095,bagging flowers,in open male flowers,adult,,MZSP,MCZ,,1,Dialomia,genus,sp_1,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1787,,10.0,11.0,2014.0,,,,64,-8.976725517,-36.51673171,792.9672852,Brejão,PE,Brazil,"À beira da rodovia BR-424, próximo a Garanhuns",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 231,,P17_hyb,,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,,,"maculinas amarelas, femininas verdes",3-4 m de altura,open male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
313,14103Z05X005,BdM1788,14103,bagging flowers,in open male flowers,adult,,MZSP,MCZ,,1,Dialomia,genus,sp_1,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1788,,10.0,11.0,2014.0,,,,66,-8.931129389,-36.49731469,753.0727539,Garanhuns,PE,Brazil,À beira da rodovia BR-424,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 239,,P17_cor,,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,,,,,open male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
314,14131Z09X004,BdM1795,14131,bagging flowers,in open male flowers,adult,female,MZSP,MCZ,,1,Anchylorhynchus,genus,trapezicollis,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1795,,12.0,11.0,2014.0,,,,73,-11.62928338,-41.15337725,1079.918701,Morro do Chapéu,BA,Brazil,À beira da estrada BA-144,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 268,,P6,,MCZ,Em meio a plantação de café,,,,,,"open male flowers, fruits",Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
315,14131Z09X005,BdM1796,14131,bagging flowers,in open male flowers,adult,female,MZSP,MCZ,,1,Anchylorhynchus,genus,trapezicollis,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1796,,12.0,11.0,2014.0,,,,73,-11.62928338,-41.15337725,1079.918701,Morro do Chapéu,BA,Brazil,À beira da estrada BA-144,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 268,,P6,,MCZ,Em meio a plantação de café,,,,,,"open male flowers, fruits",Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
316,13045Z06X007,BdM1797,13045,bagging flowers,in late male flowers,adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,trapezicollis,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1797,,17.0,11.0,2013.0,,,,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,,P7,,MCZ,Em cultivo em sítio,,,,,,late male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
317,14145Z02X002,BdM1798,14145,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,trapezicollis,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1798,,13.0,11.0,2014.0,,,,84,-12.45441754,-40.54898361,418.0559082,Itaberaba,BA,Brazil,"estrada de fazenda Canabrava, saindo da BA-130",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 282,,P5,,,caatinga,arenoso,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
318,14145Z02X003,BdM1799,14145,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,trapezicollis,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1799,,13.0,11.0,2014.0,,,,84,-12.45441754,-40.54898361,418.0559082,Itaberaba,BA,Brazil,"estrada de fazenda Canabrava, saindo da BA-130",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 282,,P5,,,caatinga,arenoso,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
319,14145Z02X004,BdM1800,14145,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,trapezicollis,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1800,,13.0,11.0,2014.0,,,,84,-12.45441754,-40.54898361,418.0559082,Itaberaba,BA,Brazil,"estrada de fazenda Canabrava, saindo da BA-130",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 282,,P5,,,caatinga,arenoso,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
320,14145Z02X005,BdM1801,14145,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,trapezicollis,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1801,,13.0,11.0,2014.0,,,,84,-12.45441754,-40.54898361,418.0559082,Itaberaba,BA,Brazil,"estrada de fazenda Canabrava, saindo da BA-130",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 282,,P5,,,caatinga,arenoso,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
321,14059Z05X006,BdM1802,14059,bagging flowers,in open male flowers,adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,botryophorae,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1802,,6.0,11.0,2014.0,,,,36,-13.34159053,-39.19552686,195.7526855,Valença,BA,Brazil,Mata à beira da estrada de Valença para a BR-101,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 197,,P12,,MCZ,mata úmida,,,,,,open male flowers,Arecaceae,,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,,,2014.0,
322,14069Z05X002,BdM1803,14069,bagging flowers,in open male flowers,adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,botryophorae,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1803,,6.0,11.0,2014.0,,,,41,-12.13036269,-38.48599222,160.9051514,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 207,,P13,,,caatinga,,,,,,"open male flowers, recently fertilizaed female flowers",Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
323,14069Z05X003,BdM1804,14069,bagging flowers,in open male flowers,adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,botryophorae,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1804,,6.0,11.0,2014.0,,,,41,-12.13036269,-38.48599222,160.9051514,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 207,,P13,,,caatinga,,,,,,"open male flowers, recently fertilizaed female flowers",Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
324,14071Z05X002,BdM1805,14071,bagging flowers,in open male flowers,adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,botryophorae,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1805,,6.0,11.0,2014.0,,,,43,-12.12881388,-38.48734749,162.8277588,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 209,,P13,,,caatinga,,,,,,"open male flowers, fruits",Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
325,14071Z05X003,BdM1806,14071,bagging flowers,in open male flowers,adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,botryophorae,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1806,,6.0,11.0,2014.0,,,,43,-12.12881388,-38.48734749,162.8277588,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 209,,P13,,,caatinga,,,,,,"open male flowers, fruits",Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
326,14092Z07X004,BdM1807,14092,bagging flowers,in open male flowers,adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,botryophorae,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1807,,9.0,11.0,2014.0,,,,59,-9.591419259,-36.44237174,287.0772705,Taquarana,AL,Brazil,,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 228,,P15,,MCZ,em pasto,arenoso,,,,,open male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
327,14092Z07X005,BdM1808,14092,bagging flowers,in open male flowers,adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,botryophorae,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1808,,9.0,11.0,2014.0,,,,59,-9.591419259,-36.44237174,287.0772705,Taquarana,AL,Brazil,,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 228,,P15,,MCZ,em pasto,arenoso,,,,,open male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
328,14083Z07X006,BdM1809,14083,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,botryophorae,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1809,,9.0,11.0,2014.0,,,,56,-9.760979041,-36.50717047,189.9848633,Limoeiro de Anadia,AL,Brazil,À beira da rodovia AL-220,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 380,,P15,,MCZ,em pasto,arenoso-rochoso,,amarela por for a,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
329,14083Z07X007,BdM1810,14083,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,botryophorae,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1810,,9.0,11.0,2014.0,,,,56,-9.760979041,-36.50717047,189.9848633,Limoeiro de Anadia,AL,Brazil,À beira da rodovia AL-220,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 380,,P15,,MCZ,em pasto,arenoso-rochoso,,amarela por for a,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
330,14122Z03X004,BdM1811,14122,bagging flowers,in late male flowers,adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,trapezicollis,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1811,,11.0,11.0,2014.0,,,,70,-10.53484814,-39.37923806,396.666748,Monte Santo,BA,Brazil,,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 259,,P20,,,Mata estacional convertida em plantios,arenoso,,,,,late male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
331,14122Z03X005,BdM1812,14122,bagging flowers,in late male flowers,adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,trapezicollis,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1812,,11.0,11.0,2014.0,,,,70,-10.53484814,-39.37923806,396.666748,Monte Santo,BA,Brazil,,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 259,,P20,,,Mata estacional convertida em plantios,arenoso,,,,,late male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
332,14123Z03X005,BdM1813,14123,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,trapezicollis,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1813,,11.0,11.0,2014.0,,,,71,-10.53520454,-39.37915164,395.9456787,Monte Santo,BA,Brazil,,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 260,,P20,,,Mata estacional convertida em plantios,arenoso,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
333,14095Z05X005,BdM1814,14095,bagging flowers,in open male flowers,adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,trapezicollis,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1814,,10.0,11.0,2014.0,,,,64,-8.976725517,-36.51673171,792.9672852,Brejão,PE,Brazil,"À beira da rodovia BR-424, próximo a Garanhuns",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 231,,P17_hyb,,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,,,"maculinas amarelas, femininas verdes",3-4 m de altura,open male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
334,14103Z07X004,BdM1815,14103,bagging flowers,in open male flowers,adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,trapezicollis,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1815,,10.0,11.0,2014.0,,,,66,-8.931129389,-36.49731469,753.0727539,Garanhuns,PE,Brazil,À beira da rodovia BR-424,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 239,,P17_cor,,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,,,,,open male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
335,14103Z07X005,BdM1816,14103,bagging flowers,in open male flowers,adult,,MZSP,MCZ,,1,Anchylorhynchus,genus,trapezicollis,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1816,,10.0,11.0,2014.0,,,,66,-8.931129389,-36.49731469,753.0727539,Garanhuns,PE,Brazil,À beira da rodovia BR-424,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 239,,P17_cor,,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,,,,,open male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2014.0,
