sample_id,genomics,event_id,collecting method,plant_interaction,stage,sex,collection,location,notes_specimen,Quantity,higher_taxon,taxon_level,species,subspecies,det_insect,det_day_insect,det_month_insect,det_year_insect,preservation,vial_size,genomics_id,make_label,day_start,month_start,year_start,day_end,month_end,year_end,waypoint,lat,lon,alt,municipality,state,country,locality,primary collector,other_collectors,plant_id,notes_event,pop_id_thesis,herbarium_deposited,tissue_sample_location,vegetation,soil,leaf_color,spathe_color,flower_color,height_and_habitus,flowering_phases,plant_family,plant_subfamily,plant_genus,plant_species,plant_authority,det_host_plant,det_day_host_plant,det_month_host_plant,det_year_host_plant,notes
13018Z04X008,BdM1217,13018,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1217,NA,9,11,2013,NA,NA,NA,053,-18.3179572877,-40.1519937906,90.7293701172,Pinheiros,ES,Brazil,REBIO Córrego do Veado,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 50,"fotos 1927-1947,1958 da população. Coletei de frutos verdes, sem bichos",P1,NA,MCZ,Sobre solo arenoso. Em borda de mata de tabuleiro.,arenoso,Folhas verdes,espata marrom-esverdeada externamente e branca internamente,inflorescência amarelo-creme,NA,open male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13018Z04X009,BdM1218,13018,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1218,NA,9,11,2013,NA,NA,NA,053,-18.3179572877,-40.1519937906,90.7293701172,Pinheiros,ES,Brazil,REBIO Córrego do Veado,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 50,"fotos 1927-1947,1958 da população. Coletei de frutos verdes, sem bichos",P1,NA,MCZ,Sobre solo arenoso. Em borda de mata de tabuleiro.,arenoso,Folhas verdes,espata marrom-esverdeada externamente e branca internamente,inflorescência amarelo-creme,NA,open male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13025Z07X004,BdM1219,13025,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1219,NA,12,11,2013,NA,NA,NA,064,-15.3044139035,-39.1301936097,86.4035644531,Una,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
13025Z07X006,BdM1221,13025,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1221,NA,12,11,2013,NA,NA,NA,064,-15.3044139035,-39.1301936097,86.4035644531,Una,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
13025Z07X007,BdM1222,13025,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1222,NA,12,11,2013,NA,NA,NA,064,-15.3044139035,-39.1301936097,86.4035644531,Una,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
13025Z07X008,BdM1223,13025,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1223,NA,12,11,2013,NA,NA,NA,064,-15.3044139035,-39.1301936097,86.4035644531,Una,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
13025Z07X009,BdM1224,13025,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1224,NA,12,11,2013,NA,NA,NA,064,-15.3044139035,-39.1301936097,86.4035644531,Una,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
13078Z06X001,BdM1225,13078,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1225,NA,2,12,2013,NA,NA,NA,160,-18.9764971845,-40.1292300504,78.232421875,Jaguaré,ES,Brazil,REBIO Sooretama,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 111,same plant collected in two days,P8,SPF,MCZ,"Em mata de tabuleiro, sobre solo arenoso",arenoso,Folhas verdes,espata verde externamente e amarelo-creme internamente,flores amarelo-crème,folhas arqueadas,early male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13078Z06X003,BdM1227,13078,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1227,NA,2,12,2013,NA,NA,NA,160,-18.9764971845,-40.1292300504,78.232421875,Jaguaré,ES,Brazil,REBIO Sooretama,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 111,same plant collected in two days,P8,SPF,MCZ,"Em mata de tabuleiro, sobre solo arenoso",arenoso,Folhas verdes,espata verde externamente e amarelo-creme internamente,flores amarelo-crème,folhas arqueadas,early male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13078Z06X006,BdM1230,13078,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1230,NA,2,12,2013,NA,NA,NA,160,-18.9764971845,-40.1292300504,78.232421875,Jaguaré,ES,Brazil,REBIO Sooretama,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 111,same plant collected in two days,P8,SPF,MCZ,"Em mata de tabuleiro, sobre solo arenoso",arenoso,Folhas verdes,espata verde externamente e amarelo-creme internamente,flores amarelo-crème,folhas arqueadas,early male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13018Z05X002,BdM1231,13018,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1231,NA,9,11,2013,NA,NA,NA,053,-18.3179572877,-40.1519937906,90.7293701172,Pinheiros,ES,Brazil,REBIO Córrego do Veado,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 50,"fotos 1927-1947,1958 da população. Coletei de frutos verdes, sem bichos",P1,NA,MCZ,Sobre solo arenoso. Em borda de mata de tabuleiro.,arenoso,Folhas verdes,espata marrom-esverdeada externamente e branca internamente,inflorescência amarelo-creme,NA,open male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13018Z05X003,BdM1232,13018,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1232,NA,9,11,2013,NA,NA,NA,053,-18.3179572877,-40.1519937906,90.7293701172,Pinheiros,ES,Brazil,REBIO Córrego do Veado,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 50,"fotos 1927-1947,1958 da população. Coletei de frutos verdes, sem bichos",P1,NA,MCZ,Sobre solo arenoso. Em borda de mata de tabuleiro.,arenoso,Folhas verdes,espata marrom-esverdeada externamente e branca internamente,inflorescência amarelo-creme,NA,open male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13018Z05X006,BdM1235,13018,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1235,NA,9,11,2013,NA,NA,NA,053,-18.3179572877,-40.1519937906,90.7293701172,Pinheiros,ES,Brazil,REBIO Córrego do Veado,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 50,"fotos 1927-1947,1958 da população. Coletei de frutos verdes, sem bichos",P1,NA,MCZ,Sobre solo arenoso. Em borda de mata de tabuleiro.,arenoso,Folhas verdes,espata marrom-esverdeada externamente e branca internamente,inflorescência amarelo-creme,NA,open male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13018Z05X007,BdM1236,13018,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1236,NA,9,11,2013,NA,NA,NA,053,-18.3179572877,-40.1519937906,90.7293701172,Pinheiros,ES,Brazil,REBIO Córrego do Veado,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 50,"fotos 1927-1947,1958 da população. Coletei de frutos verdes, sem bichos",P1,NA,MCZ,Sobre solo arenoso. Em borda de mata de tabuleiro.,arenoso,Folhas verdes,espata marrom-esverdeada externamente e branca internamente,inflorescência amarelo-creme,NA,open male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13016Z03X001,BdM1237,13016,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1237,NA,8,11,2013,NA,NA,NA,052,-18.3701705933,-40.1442575455,NA,Pinheiros,ES,Brazil,REBIO Córrego do Veado,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 48,flores M fechadas por predação?,P1,NA,MCZ,Sobre solo arenoso. Em mata de tabuleiro.,arenoso,Folhas verdes,espata marrom-esverdeada externamente e branca internamente,"Raque verde, ráquilas verdes  base a amarelas no ápice, flores amarelo-creme",NA,late male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13016Z03X002,BdM1238,13016,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1238,NA,8,11,2013,NA,NA,NA,052,-18.3701705933,-40.1442575455,NA,Pinheiros,ES,Brazil,REBIO Córrego do Veado,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 48,flores M fechadas por predação?,P1,NA,MCZ,Sobre solo arenoso. Em mata de tabuleiro.,arenoso,Folhas verdes,espata marrom-esverdeada externamente e branca internamente,"Raque verde, ráquilas verdes  base a amarelas no ápice, flores amarelo-creme",NA,late male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13025Z03X001,BdM1239,13025,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1239,NA,12,11,2013,NA,NA,NA,064,-15.3044139035,-39.1301936097,86.4035644531,Una,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
13025Z03X002,BdM1240,13025,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1240,NA,12,11,2013,NA,NA,NA,064,-15.3044139035,-39.1301936097,86.4035644531,Una,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
13025Z03X003,BdM1241,13025,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1241,NA,12,11,2013,NA,NA,NA,064,-15.3044139035,-39.1301936097,86.4035644531,Una,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
13025Z03X004,BdM1242,13025,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1242,NA,12,11,2013,NA,NA,NA,064,-15.3044139035,-39.1301936097,86.4035644531,Una,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
13025Z03X005,BdM1243,13025,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1243,NA,12,11,2013,NA,NA,NA,064,-15.3044139035,-39.1301936097,86.4035644531,Una,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
13078Z02X001,BdM1244,13078,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1244,NA,2,12,2013,NA,NA,NA,160,-18.9764971845,-40.1292300504,78.232421875,Jaguaré,ES,Brazil,REBIO Sooretama,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 111,same plant collected in two days,P8,SPF,MCZ,"Em mata de tabuleiro, sobre solo arenoso",arenoso,Folhas verdes,espata verde externamente e amarelo-creme internamente,flores amarelo-crème,folhas arqueadas,early male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13078Z02X002,BdM1245,13078,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1245,NA,2,12,2013,NA,NA,NA,160,-18.9764971845,-40.1292300504,78.232421875,Jaguaré,ES,Brazil,REBIO Sooretama,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 111,same plant collected in two days,P8,SPF,MCZ,"Em mata de tabuleiro, sobre solo arenoso",arenoso,Folhas verdes,espata verde externamente e amarelo-creme internamente,flores amarelo-crème,folhas arqueadas,early male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13078Z13X001,BdM1246,13078A,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1246,NA,3,12,2013,NA,NA,NA,160,-18.9764971845,-40.1292300504,78.232421875,Jaguaré,ES,Brazil,REBIO Sooretama,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 111,same plant collected in two days,P8,SPF,MCZ,"Em mata de tabuleiro, sobre solo arenoso",arenoso,Folhas verdes,espata verde externamente e amarelo-creme internamente,flores amarelo-crème,folhas arqueadas,early male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13078Z13X002,BdM1247,13078A,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1247,NA,3,12,2013,NA,NA,NA,160,-18.9764971845,-40.1292300504,78.232421875,Jaguaré,ES,Brazil,REBIO Sooretama,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 111,same plant collected in two days,P8,SPF,MCZ,"Em mata de tabuleiro, sobre solo arenoso",arenoso,Folhas verdes,espata verde externamente e amarelo-creme internamente,flores amarelo-crème,folhas arqueadas,early male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13016Z01X002,BdM1249,13016,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1249,NA,8,11,2013,NA,NA,NA,052,-18.3701705933,-40.1442575455,NA,Pinheiros,ES,Brazil,REBIO Córrego do Veado,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 48,flores M fechadas por predação?,P1,NA,MCZ,Sobre solo arenoso. Em mata de tabuleiro.,arenoso,Folhas verdes,espata marrom-esverdeada externamente e branca internamente,"Raque verde, ráquilas verdes  base a amarelas no ápice, flores amarelo-creme",NA,late male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13016Z01X003,BdM1250,13016,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1250,NA,8,11,2013,NA,NA,NA,052,-18.3701705933,-40.1442575455,NA,Pinheiros,ES,Brazil,REBIO Córrego do Veado,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 48,flores M fechadas por predação?,P1,NA,MCZ,Sobre solo arenoso. Em mata de tabuleiro.,arenoso,Folhas verdes,espata marrom-esverdeada externamente e branca internamente,"Raque verde, ráquilas verdes  base a amarelas no ápice, flores amarelo-creme",NA,late male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13016Z01X004,BdM1251,13016,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1251,NA,8,11,2013,NA,NA,NA,052,-18.3701705933,-40.1442575455,NA,Pinheiros,ES,Brazil,REBIO Córrego do Veado,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 48,flores M fechadas por predação?,P1,NA,MCZ,Sobre solo arenoso. Em mata de tabuleiro.,arenoso,Folhas verdes,espata marrom-esverdeada externamente e branca internamente,"Raque verde, ráquilas verdes  base a amarelas no ápice, flores amarelo-creme",NA,late male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13018Z03X002,BdM1252,13018,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1252,NA,9,11,2013,NA,NA,NA,053,-18.3179572877,-40.1519937906,90.7293701172,Pinheiros,ES,Brazil,REBIO Córrego do Veado,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 50,"fotos 1927-1947,1958 da população. Coletei de frutos verdes, sem bichos",P1,NA,MCZ,Sobre solo arenoso. Em borda de mata de tabuleiro.,arenoso,Folhas verdes,espata marrom-esverdeada externamente e branca internamente,inflorescência amarelo-creme,NA,open male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13018Z03X005,BdM1255,13018,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1255,NA,9,11,2013,NA,NA,NA,053,-18.3179572877,-40.1519937906,90.7293701172,Pinheiros,ES,Brazil,REBIO Córrego do Veado,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 50,"fotos 1927-1947,1958 da população. Coletei de frutos verdes, sem bichos",P1,NA,MCZ,Sobre solo arenoso. Em borda de mata de tabuleiro.,arenoso,Folhas verdes,espata marrom-esverdeada externamente e branca internamente,inflorescência amarelo-creme,NA,open male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13025Z05X001,BdM1256,13025,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1256,NA,12,11,2013,NA,NA,NA,064,-15.3044139035,-39.1301936097,86.4035644531,Una,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
13025Z05X002,BdM1257,13025,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1257,NA,12,11,2013,NA,NA,NA,064,-15.3044139035,-39.1301936097,86.4035644531,Una,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
13025Z05X003,BdM1258,13025,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1258,NA,12,11,2013,NA,NA,NA,064,-15.3044139035,-39.1301936097,86.4035644531,Una,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
13025Z05X004,BdM1259,13025,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1259,NA,12,11,2013,NA,NA,NA,064,-15.3044139035,-39.1301936097,86.4035644531,Una,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
13025Z05X005,BdM1260,13025,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1260,NA,12,11,2013,NA,NA,NA,064,-15.3044139035,-39.1301936097,86.4035644531,Una,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
